RaterID,CaseID,Series,CaseType,TOC,TOC_capped,NabN,CaseCert,Accuracy,Sequence,posttest_score,posttest_nabn_score,phases_completed,cases_completed
76,D0104,Learning,Normal,9.012,9.012,Normal,Probably,1,79,0.6,0.6,2,100
76,D0075,Learning,Normal,16.727,16.727,Normal,Probably,1,80,0.6,0.6,2,100
57,D0316,Learning,Abnormal,110.336,110.336,Abnormal,Definitely,0,1,0.7,0.9,2,100
57,D0088,Learning,Normal,53.33,53.33,Abnormal,Definitely,0,2,0.7,0.9,2,100
57,D0091,Learning,Normal,64.145,64.145,Abnormal,Probably,0,3,0.7,0.9,2,100
57,D0001,Learning,Normal,147.19,147.19,Abnormal,Probably,0,4,0.7,0.9,2,100
57,D0016,Learning,Normal,50.652,50.652,Normal,Probably,1,5,0.7,0.9,2,100
57,D0202,Learning,Abnormal,45.21,45.21,Abnormal,Probably,1,6,0.7,0.9,2,100
57,D0308,Learning,Abnormal,91.759,91.759,Abnormal,Probably,0,7,0.7,0.9,2,100
57,D0109,Learning,Normal,152.988,152.988,Abnormal,Probably,0,8,0.7,0.9,2,100
57,D0288,Learning,Abnormal,84.062,84.062,Abnormal,Probably,0,9,0.7,0.9,2,100
57,D0271,Learning,Abnormal,29.769,29.769,Abnormal,Definitely,1,10,0.7,0.9,2,100
57,D0197,Learning,Abnormal,74.43,74.43,Abnormal,Probably,1,11,0.7,0.9,2,100
57,D0058,Learning,Normal,192.557,192.557,Abnormal,Probably,0,12,0.7,0.9,2,100
57,D0011,Learning,Normal,105.715,105.715,Abnormal,Probably,0,13,0.7,0.9,2,100
57,D0106,Learning,Normal,37.954,37.954,Normal,Probably,1,14,0.7,0.9,2,100
57,D0279,Learning,Abnormal,96.42,96.42,Normal,Probably,0,15,0.7,0.9,2,100
57,D0170,Learning,Abnormal,58.491,58.491,Abnormal,Probably,1,16,0.7,0.9,2,100
57,D0020,Learning,Normal,65.889,65.889,Abnormal,Probably,0,17,0.7,0.9,2,100
57,D0367,Learning,Abnormal,18.923,18.923,Abnormal,Definitely,1,18,0.7,0.9,2,100
57,D0104,Learning,Normal,42.952,42.952,Normal,Probably,1,19,0.7,0.9,2,100
57,D0041,Learning,Normal,32.52,32.52,Normal,Probably,1,20,0.7,0.9,2,100
57,D0303,Learning,Abnormal,77.583,77.583,Normal,Probably,0,21,0.7,0.9,2,100
57,D0009,Learning,Normal,35.41,35.41,Abnormal,Probably,0,22,0.7,0.9,2,100
57,D0336,Learning,Abnormal,32.116,32.116,Normal,Probably,0,23,0.7,0.9,2,100
57,D0081,Learning,Normal,134.608,134.608,Abnormal,Probably,0,24,0.7,0.9,2,100
57,D0261,Learning,Abnormal,169.991,169.991,Abnormal,Definitely,1,25,0.7,0.9,2,100
57,D0365,Learning,Abnormal,21.167,21.167,Abnormal,Definitely,1,26,0.7,0.9,2,100
57,D0185,Learning,Abnormal,19.684,19.684,Abnormal,Definitely,0,27,0.7,0.9,2,100
57,D0047,Learning,Normal,26.272,26.272,Abnormal,Definitely,0,28,0.7,0.9,2,100
57,D0400,Learning,Abnormal,37.022,37.022,Abnormal,Probably,1,29,0.7,0.9,2,100
57,D0131,Learning,Normal,85.278,85.278,Normal,Probably,1,30,0.7,0.9,2,100
57,D0199,Learning,Abnormal,45.567,45.567,Abnormal,Probably,0,31,0.7,0.9,2,100
57,D0076,Learning,Normal,66.802,66.802,Normal,Probably,1,32,0.7,0.9,2,100
57,D0194,Learning,Abnormal,65.1,65.1,Abnormal,Probably,0,33,0.7,0.9,2,100
57,D0165,Learning,Abnormal,162.436,162.436,Normal,Probably,0,34,0.7,0.9,2,100
57,D0004,Learning,Normal,44.736,44.736,Abnormal,Probably,0,35,0.7,0.9,2,100
57,D0351,Learning,Abnormal,20.494,20.494,Abnormal,Probably,1,36,0.7,0.9,2,100
57,D0370,Learning,Abnormal,57.337,57.337,Abnormal,Definitely,1,37,0.7,0.9,2,100
57,D0156,Learning,Abnormal,62.334,62.334,Abnormal,Probably,1,38,0.7,0.9,2,100
57,D0183,Learning,Abnormal,128.043,128.043,Normal,Probably,0,39,0.7,0.9,2,100
57,D0369,Learning,Abnormal,30.475,30.475,Abnormal,Probably,1,40,0.7,0.9,2,100
57,D0305,Learning,Abnormal,42.996,42.996,Abnormal,Definitely,0,41,0.7,0.9,2,100
57,D0343,Learning,Abnormal,23.072,23.072,Abnormal,Probably,1,42,0.7,0.9,2,100
57,D0294,Learning,Abnormal,29.44,29.44,Abnormal,Probably,1,43,0.7,0.9,2,100
57,D0160,Learning,Abnormal,36.598,36.598,Abnormal,Probably,1,44,0.7,0.9,2,100
57,D0119,Learning,Normal,116.047,116.047,Abnormal,Probably,0,45,0.7,0.9,2,100
57,D0060,Learning,Normal,25.261,25.261,Abnormal,Probably,0,46,0.7,0.9,2,100
57,D0318,Learning,Abnormal,12.306,12.306,Abnormal,Definitely,1,47,0.7,0.9,2,100
57,D0319,Learning,Abnormal,21.495,21.495,Abnormal,Definitely,1,48,0.7,0.9,2,100
57,D0037,Learning,Normal,46.116,46.116,Normal,Probably,1,49,0.7,0.9,2,100
57,D0075,Learning,Normal,81.18,81.18,Abnormal,Probably,0,50,0.7,0.9,2,100
57,D0231,Learning,Abnormal,20.798,20.798,Abnormal,Probably,1,51,0.7,0.9,2,100
57,D0059,Learning,Normal,39.336,39.336,Normal,Probably,1,52,0.7,0.9,2,100
57,D0013,Learning,Normal,27.318,27.318,Normal,Probably,1,53,0.7,0.9,2,100
57,D0097,Learning,Normal,35.044,35.044,Normal,Probably,1,54,0.7,0.9,2,100
57,D0192,Learning,Abnormal,73.293,73.293,Normal,Probably,0,55,0.7,0.9,2,100
57,D0148,Learning,Abnormal,20.894,20.894,Abnormal,Probably,1,56,0.7,0.9,2,100
57,D0039,Learning,Normal,37.893,37.893,Normal,Probably,1,57,0.7,0.9,2,100
57,D0410,Learning,Abnormal,13.958,13.958,Abnormal,Definitely,1,58,0.7,0.9,2,100
57,D0063,Learning,Normal,42.639,42.639,Abnormal,Probably,0,59,0.7,0.9,2,100
57,D0120,Learning,Normal,25.31,25.31,Normal,Probably,1,60,0.7,0.9,2,100
57,D0302,Learning,Abnormal,31.242,31.242,Abnormal,Definitely,1,61,0.7,0.9,2,100
57,D0053,Learning,Normal,28.979,28.979,Abnormal,Probably,0,62,0.7,0.9,2,100
57,D0292,Learning,Abnormal,32.919,32.919,Abnormal,Probably,1,63,0.7,0.9,2,100
57,D0253,Learning,Abnormal,13.474,13.474,Abnormal,Definitely,1,64,0.7,0.9,2,100
57,D0067,Learning,Normal,24.039,24.039,Normal,Probably,1,65,0.7,0.9,2,100
57,D0282,Learning,Abnormal,33.307,33.307,Abnormal,Probably,1,66,0.7,0.9,2,100
57,D0320,Learning,Abnormal,76.327,76.327,Normal,Probably,0,67,0.7,0.9,2,100
57,D0273,Learning,Abnormal,48.905,48.905,Abnormal,Probably,1,68,0.7,0.9,2,100
57,D0389,Learning,Abnormal,35.744,35.744,Abnormal,Probably,0,69,0.7,0.9,2,100
57,D0312,Learning,Abnormal,22.53,22.53,Abnormal,Definitely,1,70,0.7,0.9,2,100
57,D0049,Learning,Normal,87.634,87.634,Normal,Probably,1,71,0.7,0.9,2,100
57,D0270,Learning,Abnormal,24.181,24.181,Abnormal,Probably,1,72,0.7,0.9,2,100
57,D0372,Learning,Abnormal,24.069,24.069,Abnormal,Probably,1,73,0.7,0.9,2,100
57,D0083,Learning,Normal,29.606,29.606,Normal,Probably,1,74,0.7,0.9,2,100
57,D0006,Learning,Normal,101.464,101.464,Normal,Probably,1,75,0.7,0.9,2,100
57,D0082,Learning,Abnormal,18.194,18.194,Abnormal,Probably,1,76,0.7,0.9,2,100
57,D0040,Learning,Normal,23.726,23.726,Normal,Probably,1,77,0.7,0.9,2,100
57,D0230,Learning,Abnormal,17.278,17.278,Abnormal,Definitely,1,78,0.7,0.9,2,100
57,D0078,Learning,Normal,25.438,25.438,Normal,Probably,1,79,0.7,0.9,2,100
57,D0239,Learning,Abnormal,25.024,25.024,Abnormal,Probably,1,80,0.7,0.9,2,100
54,D0305,Learning,Abnormal,33.302,33.302,Abnormal,Definitely,0,37,0.65,0.75,2,100
54,D0202,Learning,Abnormal,30.8,30.8,Abnormal,Definitely,1,38,0.65,0.75,2,100
54,D0303,Learning,Abnormal,58.027,58.027,Abnormal,Definitely,0,39,0.65,0.75,2,100
54,D0312,Learning,Abnormal,71.556,71.556,Abnormal,Definitely,0,40,0.65,0.75,2,100
54,D0091,Learning,Normal,52.047,52.047,Abnormal,Probably,0,41,0.65,0.75,2,100
54,D0082,Learning,Abnormal,75.132,75.132,Abnormal,Definitely,1,42,0.65,0.75,2,100
54,D0410,Learning,Abnormal,47.911,47.911,Abnormal,Definitely,1,43,0.65,0.75,2,100
54,D0253,Learning,Abnormal,25.302,25.302,Abnormal,Definitely,1,44,0.65,0.75,2,100
54,D0367,Learning,Abnormal,24.211,24.211,Abnormal,Definitely,1,45,0.65,0.75,2,100
54,D0239,Learning,Abnormal,281.8,281.8,Abnormal,Probably,1,46,0.65,0.75,2,100
54,D0273,Learning,Abnormal,63.248,63.248,Abnormal,Definitely,1,47,0.65,0.75,2,100
54,D0131,Learning,Normal,226.638,226.638,Normal,Probably,1,48,0.65,0.75,2,100
54,D0075,Learning,Normal,33.068,33.068,Abnormal,Definitely,0,49,0.65,0.75,2,100
54,D0319,Learning,Abnormal,89.014,89.014,Abnormal,Definitely,1,50,0.65,0.75,2,100
54,D0320,Learning,Abnormal,43.003,43.003,Abnormal,Probably,1,51,0.65,0.75,2,100
54,D0185,Learning,Abnormal,44.333,44.333,Abnormal,Definitely,1,52,0.65,0.75,2,100
54,D0013,Learning,Normal,54.61,54.61,Normal,Definitely,1,53,0.65,0.75,2,100
54,D0156,Learning,Abnormal,49.982,49.982,Abnormal,Definitely,0,54,0.65,0.75,2,100
54,D0183,Learning,Abnormal,28.947,28.947,Normal,Definitely,0,55,0.65,0.75,2,100
54,D0316,Learning,Abnormal,58.049,58.049,Abnormal,Probably,0,56,0.65,0.75,2,100
54,D0365,Learning,Abnormal,27.721,27.721,Abnormal,Definitely,1,57,0.65,0.75,2,100
54,D0097,Learning,Normal,37.025,37.025,Normal,Definitely,1,58,0.65,0.75,2,100
54,D0076,Learning,Normal,43.673,43.673,Normal,Definitely,1,59,0.65,0.75,2,100
54,D0060,Learning,Normal,65.117,65.117,Normal,Definitely,1,60,0.65,0.75,2,100
54,D0270,Learning,Abnormal,215.348,215.348,Normal,Definitely,0,61,0.65,0.75,2,100
54,D0039,Learning,Normal,70.487,70.487,Normal,Definitely,1,62,0.65,0.75,2,100
54,D0001,Learning,Normal,46.086,46.086,Normal,Probably,1,63,0.65,0.75,2,100
54,D0067,Learning,Normal,29.692,29.692,Normal,Definitely,1,64,0.65,0.75,2,100
54,D0083,Learning,Normal,53.61,53.61,Normal,Definitely,1,65,0.65,0.75,2,100
54,D0192,Learning,Abnormal,60.288,60.288,Normal,Probably,0,66,0.65,0.75,2,100
54,D0279,Learning,Abnormal,51.357,51.357,Abnormal,Definitely,1,67,0.65,0.75,2,100
54,D0081,Learning,Normal,67.681,67.681,Normal,Definitely,1,68,0.65,0.75,2,100
54,D0058,Learning,Normal,157.057,157.057,Normal,Probably,1,69,0.65,0.75,2,100
54,D0148,Learning,Abnormal,26.348,26.348,Abnormal,Definitely,1,70,0.65,0.75,2,100
54,D0318,Learning,Abnormal,21.071,21.071,Abnormal,Definitely,1,71,0.65,0.75,2,100
54,D0282,Learning,Abnormal,319.071,300,Normal,Definitely,0,72,0.65,0.75,2,100
54,D0370,Learning,Abnormal,25.971,25.971,Abnormal,Definitely,1,73,0.65,0.75,2,100
54,D0288,Learning,Abnormal,66.849,66.849,Normal,Definitely,0,74,0.65,0.75,2,100
54,D0109,Learning,Normal,67.498,67.498,Normal,Definitely,1,75,0.65,0.75,2,100
54,D0006,Learning,Normal,35.654,35.654,Normal,Definitely,1,76,0.65,0.75,2,100
54,D0059,Learning,Normal,69.82,69.82,Normal,Definitely,1,77,0.65,0.75,2,100
54,D0302,Learning,Abnormal,62.229,62.229,Abnormal,Definitely,1,78,0.65,0.75,2,100
54,D0037,Learning,Normal,79.672,79.672,Normal,Definitely,1,79,0.65,0.75,2,100
54,D0400,Learning,Abnormal,44.161,44.161,Abnormal,Definitely,1,80,0.65,0.75,2,100
71,D0106,Learning,Normal,31.204,31.204,Normal,Definitely,1,1,0.85,0.9,2,100
71,D0351,Learning,Abnormal,41.689,41.689,Abnormal,Definitely,1,2,0.85,0.9,2,100
71,D0078,Learning,Normal,23.003,23.003,Normal,Definitely,1,3,0.85,0.9,2,100
71,D0109,Learning,Normal,32.176,32.176,Normal,Definitely,1,4,0.85,0.9,2,100
71,D0197,Learning,Abnormal,42.481,42.481,Abnormal,Definitely,1,5,0.85,0.9,2,100
71,D0400,Learning,Abnormal,41.789,41.789,Abnormal,Definitely,1,6,0.85,0.9,2,100
71,D0011,Learning,Normal,26.625,26.625,Normal,Definitely,1,7,0.85,0.9,2,100
71,D0160,Learning,Abnormal,25.92,25.92,Abnormal,Definitely,0,8,0.85,0.9,2,100
71,D0067,Learning,Normal,35.467,35.467,Normal,Definitely,1,9,0.85,0.9,2,100
71,D0372,Learning,Abnormal,35.556,35.556,Normal,Definitely,0,10,0.85,0.9,2,100
71,D0119,Learning,Normal,23.507,23.507,Abnormal,Probably,0,11,0.85,0.9,2,100
71,D0040,Learning,Normal,760.359,300,Normal,Definitely,1,12,0.85,0.9,2,100
71,D0273,Learning,Abnormal,36.876,36.876,Abnormal,Definitely,1,13,0.85,0.9,2,100
71,D0303,Learning,Abnormal,28.588,28.588,Normal,Definitely,0,14,0.85,0.9,2,100
71,D0231,Learning,Abnormal,40.952,40.952,Abnormal,Definitely,1,15,0.85,0.9,2,100
71,D0270,Learning,Abnormal,22.294,22.294,Abnormal,Definitely,1,16,0.85,0.9,2,100
71,D0004,Learning,Normal,26.355,26.355,Normal,Probably,1,17,0.85,0.9,2,100
71,D0192,Learning,Abnormal,51.37,51.37,Abnormal,Probably,1,18,0.85,0.9,2,100
71,D0165,Learning,Abnormal,37.33,37.33,Normal,Definitely,0,19,0.85,0.9,2,100
71,D0013,Learning,Normal,30.673,30.673,Normal,Definitely,1,20,0.85,0.9,2,100
71,D0131,Learning,Normal,32.775,32.775,Normal,Definitely,1,21,0.85,0.9,2,100
71,D0075,Learning,Normal,27.754,27.754,Normal,Definitely,1,22,0.85,0.9,2,100
71,D0194,Learning,Abnormal,42.96,42.96,Abnormal,Definitely,0,23,0.85,0.9,2,100
71,D0091,Learning,Normal,35.198,35.198,Normal,Definitely,1,24,0.85,0.9,2,100
71,D0081,Learning,Normal,58.509,58.509,Abnormal,Probably,0,25,0.85,0.9,2,100
71,D0097,Learning,Normal,13.557,13.557,Normal,Definitely,1,26,0.85,0.9,2,100
71,D0318,Learning,Abnormal,9.533,9.533,Abnormal,Definitely,1,27,0.85,0.9,2,100
71,D0253,Learning,Abnormal,5.578,5.578,Abnormal,Definitely,1,28,0.85,0.9,2,100
71,D0120,Learning,Normal,34.351,34.351,Normal,Probably,1,29,0.85,0.9,2,100
71,D0389,Learning,Abnormal,49.988,49.988,Normal,Probably,0,30,0.85,0.9,2,100
71,D0058,Learning,Normal,35.77,35.77,Normal,Definitely,1,31,0.85,0.9,2,100
64,D0316,Learning,Abnormal,27.179,27.179,Normal,Probably,0,27,0.6,0.6,2,100
64,D0047,Learning,Normal,46.269,46.269,Abnormal,Definitely,0,28,0.6,0.6,2,100
64,D0078,Learning,Normal,52.036,52.036,Normal,Probably,1,29,0.6,0.6,2,100
64,D0343,Learning,Abnormal,28.449,28.449,Abnormal,Definitely,1,30,0.6,0.6,2,100
64,D0104,Learning,Normal,20.746,20.746,Normal,Definitely,1,31,0.6,0.6,2,100
64,D0239,Learning,Abnormal,38.946,38.946,Abnormal,Definitely,1,32,0.6,0.6,2,100
64,D0320,Learning,Abnormal,25.409,25.409,Abnormal,Probably,0,33,0.6,0.6,2,100
64,D0202,Learning,Abnormal,21.563,21.563,Abnormal,Definitely,1,34,0.6,0.6,2,100
64,D0410,Learning,Abnormal,21.892,21.892,Abnormal,Definitely,1,35,0.6,0.6,2,100
64,D0372,Learning,Abnormal,24.819,24.819,Abnormal,Definitely,1,36,0.6,0.6,2,100
64,D0292,Learning,Abnormal,31.123,31.123,Abnormal,Definitely,1,37,0.6,0.6,2,100
64,D0001,Learning,Normal,20.431,20.431,Normal,Probably,1,38,0.6,0.6,2,100
64,D0041,Learning,Normal,27.006,27.006,Normal,Probably,1,39,0.6,0.6,2,100
64,D0365,Learning,Abnormal,36.188,36.188,Abnormal,Definitely,1,40,0.6,0.6,2,100
64,D0282,Learning,Abnormal,42.483,42.483,Abnormal,Definitely,1,41,0.6,0.6,2,100
64,D0367,Learning,Abnormal,20.724,20.724,Abnormal,Definitely,1,42,0.6,0.6,2,100
64,D0270,Learning,Abnormal,26.032,26.032,Abnormal,Probably,1,43,0.6,0.6,2,100
64,D0009,Learning,Normal,27.762,27.762,Abnormal,Probably,0,44,0.6,0.6,2,100
71,D0041,Learning,Normal,42.057,42.057,Normal,Definitely,1,32,0.85,0.9,2,100
71,D0343,Learning,Abnormal,15.86,15.86,Abnormal,Definitely,1,33,0.85,0.9,2,100
71,D0001,Learning,Normal,32.346,32.346,Normal,Definitely,1,34,0.85,0.9,2,100
71,D0302,Learning,Abnormal,15.038,15.038,Abnormal,Definitely,1,35,0.85,0.9,2,100
71,D0063,Learning,Normal,26.561,26.561,Normal,Definitely,1,36,0.85,0.9,2,100
71,D0039,Learning,Normal,22.344,22.344,Normal,Definitely,1,37,0.85,0.9,2,100
71,D0006,Learning,Normal,27.027,27.027,Normal,Definitely,1,38,0.85,0.9,2,100
71,D0104,Learning,Normal,27.525,27.525,Normal,Definitely,1,39,0.85,0.9,2,100
71,D0365,Learning,Abnormal,9.516,9.516,Abnormal,Definitely,1,40,0.85,0.9,2,100
71,D0020,Learning,Normal,14.579,14.579,Normal,Definitely,1,41,0.85,0.9,2,100
71,D0016,Learning,Normal,33.882,33.882,Normal,Probably,1,42,0.85,0.9,2,100
71,D0037,Learning,Normal,29.373,29.373,Normal,Definitely,1,43,0.85,0.9,2,100
71,D0148,Learning,Abnormal,18.574,18.574,Abnormal,Definitely,1,44,0.85,0.9,2,100
71,D0336,Learning,Abnormal,16.195,16.195,Normal,Definitely,0,45,0.85,0.9,2,100
71,D0170,Learning,Abnormal,14.969,14.969,Abnormal,Definitely,1,46,0.85,0.9,2,100
71,D0271,Learning,Abnormal,13.723,13.723,Abnormal,Definitely,1,47,0.85,0.9,2,100
71,D0088,Learning,Normal,52.764,52.764,Abnormal,Probably,0,48,0.85,0.9,2,100
71,D0369,Learning,Abnormal,42.428,42.428,Normal,Probably,0,49,0.85,0.9,2,100
71,D0082,Learning,Abnormal,21.856,21.856,Abnormal,Definitely,1,50,0.85,0.9,2,100
71,D0049,Learning,Normal,22.365,22.365,Normal,Definitely,1,51,0.85,0.9,2,100
71,D0202,Learning,Abnormal,13.814,13.814,Abnormal,Definitely,1,52,0.85,0.9,2,100
71,D0410,Learning,Abnormal,4.936,4.936,Abnormal,Definitely,1,53,0.85,0.9,2,100
71,D0185,Learning,Abnormal,13.054,13.054,Abnormal,Probably,1,54,0.85,0.9,2,100
71,D0183,Learning,Abnormal,20.824,20.824,Normal,Definitely,0,55,0.85,0.9,2,100
71,D0059,Learning,Normal,36.858,36.858,Normal,Definitely,1,56,0.85,0.9,2,100
71,D0367,Learning,Abnormal,11.609,11.609,Abnormal,Definitely,1,57,0.85,0.9,2,100
71,D0230,Learning,Abnormal,16.298,16.298,Abnormal,Definitely,1,58,0.85,0.9,2,100
71,D0292,Learning,Abnormal,20.92,20.92,Abnormal,Definitely,1,59,0.85,0.9,2,100
71,D0312,Learning,Abnormal,12.676,12.676,Abnormal,Definitely,1,60,0.85,0.9,2,100
71,D0370,Learning,Abnormal,20.736,20.736,Abnormal,Definitely,1,61,0.85,0.9,2,100
71,D0279,Learning,Abnormal,16.479,16.479,Abnormal,Definitely,1,62,0.85,0.9,2,100
71,D0009,Learning,Normal,36.858,36.858,Normal,Probably,1,63,0.85,0.9,2,100
71,D0288,Learning,Abnormal,17.899,17.899,Normal,Definitely,0,64,0.85,0.9,2,100
71,D0319,Learning,Abnormal,9.161,9.161,Abnormal,Definitely,1,65,0.85,0.9,2,100
71,D0199,Learning,Abnormal,12.916,12.916,Abnormal,Definitely,1,66,0.85,0.9,2,100
71,D0308,Learning,Abnormal,13.333,13.333,Abnormal,Definitely,1,67,0.85,0.9,2,100
71,D0076,Learning,Normal,18.481,18.481,Normal,Definitely,1,68,0.85,0.9,2,100
71,D0316,Learning,Abnormal,23.846,23.846,Normal,Probably,0,69,0.85,0.9,2,100
71,D0282,Learning,Abnormal,14.661,14.661,Abnormal,Definitely,1,70,0.85,0.9,2,100
71,D0060,Learning,Normal,39.42,39.42,Abnormal,Probably,0,71,0.85,0.9,2,100
71,D0083,Learning,Normal,21.533,21.533,Normal,Probably,1,72,0.85,0.9,2,100
71,D0320,Learning,Abnormal,24.24,24.24,Abnormal,Probably,1,73,0.85,0.9,2,100
71,D0294,Learning,Abnormal,19.112,19.112,Abnormal,Definitely,1,74,0.85,0.9,2,100
71,D0047,Learning,Normal,31.567,31.567,Normal,Definitely,1,75,0.85,0.9,2,100
71,D0261,Learning,Abnormal,16.997,16.997,Abnormal,Definitely,1,76,0.85,0.9,2,100
71,D0053,Learning,Normal,18.759,18.759,Normal,Definitely,1,77,0.85,0.9,2,100
71,D0305,Learning,Abnormal,18.559,18.559,Abnormal,Definitely,0,78,0.85,0.9,2,100
71,D0156,Learning,Abnormal,18.341,18.341,Abnormal,Definitely,0,79,0.85,0.9,2,100
71,D0239,Learning,Abnormal,8.751,8.751,Abnormal,Definitely,1,80,0.85,0.9,2,100
64,D0058,Learning,Normal,38.742,38.742,Abnormal,Probably,0,45,0.6,0.6,2,100
64,D0097,Learning,Normal,23.252,23.252,Normal,Definitely,1,46,0.6,0.6,2,100
64,D0192,Learning,Abnormal,82.573,82.573,Abnormal,Definitely,0,47,0.6,0.6,2,100
64,D0369,Learning,Abnormal,56.417,56.417,Abnormal,Definitely,1,48,0.6,0.6,2,100
64,D0389,Learning,Abnormal,36.437,36.437,Abnormal,Definitely,0,49,0.6,0.6,2,100
64,D0253,Learning,Abnormal,13.633,13.633,Abnormal,Definitely,1,50,0.6,0.6,2,100
64,D0076,Learning,Normal,16.658,16.658,Abnormal,Definitely,0,51,0.6,0.6,2,100
64,D0053,Learning,Normal,48.355,48.355,Normal,Probably,1,52,0.6,0.6,2,100
64,D0288,Learning,Abnormal,52.836,52.836,Normal,Probably,0,53,0.6,0.6,2,100
64,D0016,Learning,Normal,29.257,29.257,Normal,Definitely,1,54,0.6,0.6,2,100
64,D0199,Learning,Abnormal,31.221,31.221,Abnormal,Definitely,1,55,0.6,0.6,2,100
64,D0040,Learning,Normal,36.117,36.117,Normal,Definitely,1,56,0.6,0.6,2,100
64,D0294,Learning,Abnormal,30.98,30.98,Abnormal,Definitely,1,57,0.6,0.6,2,100
64,D0039,Learning,Normal,75.047,75.047,Abnormal,Probably,0,58,0.6,0.6,2,100
64,D0261,Learning,Abnormal,51.538,51.538,Abnormal,Definitely,1,59,0.6,0.6,2,100
64,D0271,Learning,Abnormal,12.926,12.926,Abnormal,Definitely,1,60,0.6,0.6,2,100
64,D0083,Learning,Normal,79.194,79.194,Abnormal,Probably,0,61,0.6,0.6,2,100
64,D0185,Learning,Abnormal,21.379,21.379,Abnormal,Definitely,1,62,0.6,0.6,2,100
64,D0088,Learning,Normal,36.236,36.236,Normal,Definitely,1,63,0.6,0.6,2,100
64,D0131,Learning,Normal,33.74,33.74,Normal,Definitely,1,64,0.6,0.6,2,100
64,D0037,Learning,Normal,35.375,35.375,Normal,Definitely,1,65,0.6,0.6,2,100
64,D0279,Learning,Abnormal,29.606,29.606,Abnormal,Definitely,1,66,0.6,0.6,2,100
64,D0020,Learning,Normal,78.94,78.94,Abnormal,Probably,0,67,0.6,0.6,2,100
64,D0336,Learning,Abnormal,60.469,60.469,Abnormal,Probably,1,68,0.6,0.6,2,100
64,D0370,Learning,Abnormal,25.373,25.373,Abnormal,Definitely,1,69,0.6,0.6,2,100
64,D0082,Learning,Abnormal,27.996,27.996,Abnormal,Definitely,0,70,0.6,0.6,2,100
64,D0351,Learning,Abnormal,24.596,24.596,Abnormal,Definitely,1,71,0.6,0.6,2,100
64,D0049,Learning,Normal,69.757,69.757,Abnormal,Probably,0,72,0.6,0.6,2,100
64,D0156,Learning,Abnormal,59.404,59.404,Abnormal,Definitely,1,73,0.6,0.6,2,100
64,D0075,Learning,Normal,33.838,33.838,Normal,Probably,1,74,0.6,0.6,2,100
64,D0013,Learning,Normal,36.439,36.439,Normal,Probably,1,75,0.6,0.6,2,100
64,D0197,Learning,Abnormal,20.306,20.306,Abnormal,Definitely,1,76,0.6,0.6,2,100
64,D0106,Learning,Normal,25.001,25.001,Normal,Probably,1,77,0.6,0.6,2,100
64,D0081,Learning,Normal,26.593,26.593,Abnormal,Definitely,0,78,0.6,0.6,2,100
64,D0067,Learning,Normal,26.387,26.387,Normal,Probably,1,79,0.6,0.6,2,100
64,D0060,Learning,Normal,72.9,72.9,Abnormal,Probably,0,80,0.6,0.6,2,100
60,D0273,Learning,Abnormal,32.568,32.568,Abnormal,Definitely,1,1,0.6,0.75,2,100
60,D0202,Learning,Abnormal,54.351,54.351,Abnormal,Probably,0,2,0.6,0.75,2,100
60,D0279,Learning,Abnormal,353.859,300,Abnormal,Definitely,0,3,0.6,0.75,2,100
60,D0104,Learning,Normal,57.721,57.721,Normal,Probably,1,4,0.6,0.75,2,100
60,D0013,Learning,Normal,30.42,30.42,Abnormal,Definitely,0,5,0.6,0.75,2,100
60,D0131,Learning,Normal,95.701,95.701,Normal,Definitely,1,6,0.6,0.75,2,100
60,D0011,Learning,Normal,30.36,30.36,Normal,Probably,1,7,0.6,0.75,2,100
60,D0305,Learning,Abnormal,116.492,116.492,Abnormal,Definitely,1,8,0.6,0.75,2,100
60,D0319,Learning,Abnormal,27.177,27.177,Abnormal,Definitely,1,9,0.6,0.75,2,100
60,D0271,Learning,Abnormal,238.684,238.684,Abnormal,Definitely,1,10,0.6,0.75,2,100
60,D0372,Learning,Abnormal,30.076,30.076,Normal,Definitely,0,11,0.6,0.75,2,100
60,D0185,Learning,Abnormal,28.68,28.68,Abnormal,Definitely,1,12,0.6,0.75,2,100
60,D0230,Learning,Abnormal,48.065,48.065,Abnormal,Definitely,1,13,0.6,0.75,2,100
60,D0389,Learning,Abnormal,36.342,36.342,Normal,Probably,0,14,0.6,0.75,2,100
60,D0083,Learning,Normal,33.224,33.224,Normal,Probably,1,15,0.6,0.75,2,100
60,D0231,Learning,Abnormal,45.947,45.947,Abnormal,Probably,1,16,0.6,0.75,2,100
60,D0292,Learning,Abnormal,44.669,44.669,Abnormal,Probably,1,17,0.6,0.75,2,100
60,D0400,Learning,Abnormal,34.35,34.35,Abnormal,Definitely,1,18,0.6,0.75,2,100
60,D0120,Learning,Normal,32.065,32.065,Normal,Definitely,1,19,0.6,0.75,2,100
60,D0197,Learning,Abnormal,38.828,38.828,Abnormal,Probably,0,20,0.6,0.75,2,100
60,D0047,Learning,Normal,15.332,15.332,Abnormal,Probably,0,21,0.6,0.75,2,100
60,D0053,Learning,Normal,59.75,59.75,Normal,Probably,1,22,0.6,0.75,2,100
60,D0067,Learning,Normal,57.74,57.74,Normal,Definitely,1,23,0.6,0.75,2,100
60,D0369,Learning,Abnormal,138.262,138.262,Normal,Probably,0,24,0.6,0.75,2,100
